"%""Heat"	and	Mass	Transfer	"Experiment"""						
"%""Data"	"file"""									
"%""The"	time	is	"15:10:06.59."""							
"%""The"	date	is	"8-30-2005."""							
"%""Sec."	" Volts"""	Volts	Volts	Deg C	Deg C	Deg C	Deg C	kg/h	kg/h	kg/h
"%""Time"	 Cold	 Hot	" Total"""	T1   	T2   	T4   	T5   	Cold	Hot	Total
2.52	3	2.79	17.99	50.86	42.34	35.09		309.6164694		
2.52	3.01	2.92	17.8	50.68	43.25	35.45		310.1299759		
2.53	3.04	2.86	17.43	51.23	43.07	34.72		311.6653987		
2.53	3	2.71	17.8	50.86	43.61	35.81		309.6164694		
2.5	3.05	2.74	17.24	51.23	43.43	34.18		312.1755213		
2.5	2.82	2.87	17.24	51.04	44.15	35.45		300.2225672		
2.52	3.02	2.79	17.8	50.86	43.07	35.09		310.6426302		
2.53	3.01	2.99	17.06	51.23	42.88	34.91		310.1299759		
2.53	3.05	2.8	17.24	51.23	44.52	34.54		312.1755213		
2.51	3.02	2.92	17.43	51.04	43.43	35.45		310.6426302		
2.54	2.99	2.75	17.43	51.23	43.07	34.72		309.1021063		
2.55	3.05	2.98	17.06	51.23	43.79	34.54		312.1755213		
2.55	3.05	2.92	17.62	51.04	43.61	35.09		312.1755213		
2.53	2.91	2.9	17.43	51.23	43.25	33.82		304.9558415		
2.51	2.99	3	18.36	50.68	41.98	35.81		309.1021063		
2.52	2.98	3.01	17.62	50.86	42.52	35.09		308.5868823		
2.56	3.01	2.83	17.62	51.04	42.34	35.09		310.1299759		
2.54	3.07	2.85	17.99	50.68	42.52	35.27		313.1932639		
2.56	3	2.86	17.8	50.86	44.15	34.72		309.6164694		
2.54	2.94	2.83	17.99	50.86	41.43	35.09		306.5172905		
2.55	3.09	2.82	17.99	50.68	42.34	35.63		314.2076967		
2.51	3.01	2.63	17.99	51.04	42.88	34.91		310.1299759		
2.51	2.84	2.73	17.99	50.68	44.7	35.09		301.2808593		
2.5	2.99	2.79	18.17	50.68	44.34	35.45		309.1021063		
2.49	3.01	2.6	17.99	50.86	43.97	35.09		310.1299759		
2.47	2.95	2.8	17.99	50.68	45.06	35.27		307.0360017		
2.49	2.84	2.85	17.62	51.04	42.34	35.45		301.2808593		
2.51	2.99	2.55	17.8	50.86	42.7	34.91		309.1021063		
2.48	2.94	2.85	18.17	50.68	43.61	35.27		306.5172905		
2.5	2.96	2.81	17.8	51.04	44.52	35.27		307.5538344		
2.47	2.96	2.82	17.99	50.86	43.79	34.72		307.5538344		
2.48	2.83	2.87	17.24	51.23	44.7	35.45		300.7521807		
2.41	2.88	2.75	17.99	50.86	42.7	34.91		303.3863227		
2.39	2.85	2.76	17.99	50.68	40.71	35.27		301.8086079		
2.47	2.95	2.79	17.43	50.68	43.07	35.27		307.0360017		
2.52	3.02	2.81	17.99	50.86	41.98	35.27		310.6426302		
2.49	3.02	2.92	17.24	51.23	43.43	35.63		310.6426302		
2.51	2.98	2.75	17.62	51.04	43.25	35.27		308.5868823		
2.5	3.02	2.78	17.8	50.86	44.15	34.36		310.6426302		
2.49	2.97	2.83	17.43	51.23	41.98	35.63		308.0707931		
2.48	2.84	2.72	17.62	51.04	42.88	35.27		301.2808593		
2.5	2.91	2.8	17.24	51.23	42.88	34.91		304.9558415		
2.49	3	2.91	17.24	51.23	42.34	35.45		309.6164694		
2.48	2.96	2.89	17.8	50.86	43.79	35.09		307.5538344		
2.5	2.98	2.76	17.24	51.23	42.52	34.91		308.5868823		
2.48	2.94	2.77	17.43	51.04	43.79	35.63		306.5172905		
2.48	3.02	2.9	17.43	51.23	43.25	34.54		310.6426302		
2.51	3.04	2.91	17.24	51.23	40.71	34.54		311.6653987		
2.51	3.01	2.95	17.43	51.04	44.15	35.45		310.1299759		
2.56	3	2.9	17.24	51.23	42.7	34.54		309.6164694		
2.51	3.03	2.85	17.06	51.23	43.61	34.54		311.1544364		
2.39	2.85	2.63	17.62	51.04	43.25	35.09		301.8086079		
2.35	2.81	2.72	17.43	51.23	42.88	35.09		299.6920139		
2.36	2.83	2.96	17.06	50.86	41.8	34.72		300.7521807		
2.43	2.89	2.72	17.43	51.04	43.79	34.91		303.9104		
2.47	2.88	2.91	17.24	51.23	43.07	35.09		303.3863227		
2.49	3.03	2.73	17.99	50.86	43.07	34.36		311.1544364		
2.47	2.96	2.82	17.43	51.23	42.88	34.72		307.5538344		
2.49	2.91	2.86	17.99	50.68	42.88	35.27		304.9558415		
2.48	2.99	2.96	17.62	51.04	42.34	34.72		309.1021063		
2.52	2.99	2.85	17.43	51.23	43.07	34		309.1021063		
2.49	3.02	2.95	17.99	50.86	43.25	35.45		310.6426302		
2.48	3.08	2.94	17.62	51.04	44.15	35.09		313.700892		
2.53	3.05	2.79	18.17	50.68	42.7	34.91		312.1755213		
2.54	3	2.74	17.99	51.04	42.88	34.91		309.6164694		
2.53	3.05	2.8	17.43	51.23	44.15	35.45		312.1755213		
2.53	3.05	2.78	18.36	50.68	43.07	34.72		312.1755213		
2.5	3.03	2.88	17.62	51.23	44.15	34.54		311.1544364		
2.51	3.05	2.92	17.99	50.68	44.34	35.99		312.1755213		
2.53	3.07	2.64	17.8	50.86	43.07	34.91		313.1932639		
2.49	3	2.91	17.43	51.23	43.43	34.36		309.6164694		
2.51	3	2.89	18.17	50.68	42.88	35.63		309.6164694		
2.45	2.84	2.86	17.62	51.04	41.07	35.45		301.2808593		
2.48	2.97	2.8	17.99	50.68	43.97	34.72		308.0707931		
2.48	2.95	2.69	18.17	50.68	42.7	35.09		307.0360017		
2.47	3.01	2.83	17.8	51.04	43.25	35.27		310.1299759		
2.52	3.02	2.93	17.99	50.68	43.25	34.91		310.6426302		
2.52	3.03	2.87	17.8	50.86	43.25	34.91		311.1544364		
2.52	3	2.97	17.99	50.86	44.88	35.81		309.6164694		
2.54	3.01	2.6	17.99	50.68	43.61	35.09		310.1299759		
2.54	3.03	2.81	17.8	50.86	43.43	34.91		311.1544364		
2.53	3.04	2.96	17.99	50.86	42.88	36.17		311.6653987		
2.49	3.01	2.93	18.17	50.68	43.07	35.45		310.1299759		
2.48	3	2.85	17.62	51.04	42.7	34.91		309.6164694		
2.43	2.8	2.72	17.8	50.86	43.97	35.27		299.1605157		
2.41	2.81	2.71	17.24	51.23	42.88	35.27		299.6920139		
2.45	2.91	2.74	17.8	51.23	43.97	35.27		304.9558415		
2.49	3.03	2.83	17.99	50.86	43.07	35.27		311.1544364		
2.51	3.04	2.75	17.06	51.23	44.15	35.27		311.6653987		
2.52	3.09	2.89	17.43	51.23	43.25	35.63		314.2076967		
2.53	3.02	3.17	17.24	51.23	42.88	34.36		310.6426302		
2.52	2.98	2.93	17.24	51.23	43.61	34.36		308.5868823		
2.51	3.04	2.77	17.62	51.04	42.7	35.27		311.6653987		
2.51	3.06	2.78	17.43	50.86	43.07	35.27		312.6848083		
2.5	3.06	2.86	17.24	51.23	43.61	35.09		312.6848083		
2.53	3.03	2.84	17.43	51.23	44.15	34.36		311.1544364		
2.53	2.9	2.86	17.24	51.23	45.06	34.91		304.4335713		
2.53	2.84	2.94	17.24	51.23	43.97	35.63		301.2808593		
2.54	2.95	2.86	17.43	51.23	43.07	34.36		307.0360017		
2.5	3.01	2.9	17.43	51.23	41.07	34.18		310.1299759		
2.52	3.06	2.86	17.8	51.04	43.79	35.27		312.6848083		
2.5	2.99	2.98	17.43	51.23	41.98	34.91		309.1021063		
2.42	2.81	2.63	17.43	51.23	44.52	35.09		299.6920139		
2.38	2.81	2.83	17.8	51.04	44.52	34.91		299.6920139		
2.47	2.94	2.88	17.43	51.04	43.43	35.45		306.5172905		
2.53	2.94	2.74	18.17	50.68	41.43	34.72		306.5172905		
2.56	3.07	2.94	17.8	50.86	41.43	34.54		313.1932639		
2.52	3.06	2.85	17.43	51.04	41.98	35.99		312.6848083		
2.54	3.06	2.92	18.17	50.86	43.07	35.63		312.6848083		
2.55	3.02	3	17.99	50.86	42.7	34.36		310.6426302		
2.52	2.75	2.7	18.17	50.86	44.88	35.63		296.4886723		
2.52	2.94	2.93	18.17	50.68	43.97	36.36		306.5172905		
2.51	2.98	2.86	18.17	50.86	43.43	34.72		308.5868823		
2.49	3.05	2.79	17.99	51.04	43.61	35.09		312.1755213		
2.49	2.98	2.91	17.99	50.68	41.98	35.81		308.5868823		
2.5	2.91	2.82	17.43	51.23	44.34	34.91		304.9558415		
2.52	3.02	2.92	17.99	51.04	43.97	35.27		310.6426302		
2.52	2.96	2.92	17.24	51.23	41.8	34.91		307.5538344		
2.51	2.87	2.75	17.24	51.23	42.88	35.27		302.8613348		
2.53	3.05	2.86	17.8	51.04	43.97	35.45		312.1755213		
2.54	3.08	2.95	17.43	51.23	44.52	34.54		313.700892		
2.55	3.09	2.8	17.24	51.23	44.15	34.18		314.2076967		
2.52	3.05	2.75	17.8	51.04	42.7	35.27		312.1755213		
2.51	3.02	2.77	17.62	51.23	44.88	35.45		310.6426302		
2.48	2.97	2.79	17.43	51.23	45.06	35.27		308.0707931		
2.46	2.95	2.89	17.8	51.04	42.16	34.54		307.0360017		
2.47	2.96	2.73	17.43	51.23	42.7	34.54		307.5538344		
2.46	2.85	2.92	17.99	50.86	42.88	35.09		301.8086079		
2.48	3.04	2.69	17.99	50.86	44.34	35.09		311.6653987		
2.45	2.97	2.97	17.43	51.23	42.16	35.09		308.0707931		
2.49	2.97	2.9	17.99	50.68	43.61	35.63		308.0707931		
2.47	2.97	2.71	17.99	50.86	43.07	35.45		308.0707931		
2.49	2.97	2.88	17.8	50.86	41.98	35.09		308.0707931		
2.48	2.94	2.91	18.17	50.68	43.97	34.72		306.5172905		
2.49	3.04	2.79	18.17	50.86	41.25	34.54		311.6653987		
2.53	2.92	2.95	17.99	50.86	43.79	36.17		305.477215		
2.54	2.88	2.78	18.17	50.68	44.15	35.63		303.3863227		
2.54	3.02	2.93	17.43	51.23	43.61	34.72		310.6426302		
2.55	2.98	2.91	17.8	51.04	43.07	35.09		308.5868823		
2.57	3.12	2.94	17.99	50.86	44.15	35.09		315.7232101		
2.55	3.07	2.87	17.43	51.23	44.52	35.81		313.1932639		
2.53	2.88	2.93	17.8	51.04	44.88	35.63		303.3863227		
2.54	2.99	2.92	17.24	51.23	43.07	34.18		309.1021063		
2.52	2.84	2.85	17.62	51.23	41.98	35.09		301.2808593		
2.56	3.07	2.9	17.99	51.23	42.7	35.09		313.1932639		
2.52	2.97	2.84	17.24	51.23	42.16	34.72		308.0707931		
2.57	3.09	2.93	17.62	51.23	43.43	34.91		314.2076967		
2.53	2.94	2.94	17.62	51.23	44.7	35.27		306.5172905		
2.54	3.05	2.91	17.24	51.23	41.98	35.09		312.1755213		
2.53	3	2.95	17.8	51.04	43.61	35.09		309.6164694		
2.52	3.02	2.93	17.24	51.23	43.07	35.63		310.6426302		
2.52	2.95	2.92	17.24	51.23	42.34	34.72		307.0360017		
2.53	3.07	2.91	17.62	51.04	42.7	35.09		313.1932639		
2.53	2.93	2.96	17.43	51.23	42.16	35.27		305.9976965		
2.57	3.03	2.81	18.17	50.86	42.7	34.54		311.1544364		
2.53	3.06	2.87	17.62	51.04	42.16	35.27		312.6848083		
2.53	3.06	2.77	17.62	51.23	43.07	35.45		312.6848083		
2.53	3.01	2.99	18.17	50.68	42.88	34.54		310.1299759		
2.53	3.04	2.91	17.8	51.04	43.43	35.09		311.6653987		
2.54	3.04	2.89	17.99	50.68	43.07	35.45		311.6653987		
2.54	3.01	2.83	18.17	50.68	44.34	34.91		310.1299759		
2.54	3.11	2.83	17.8	51.04	44.34	34.54		315.2188518		
2.53	3.04	2.76	17.99	50.86	44.52	36.36		311.6653987		
2.55	3.1	2.87	18.17	50.68	43.43	35.81		314.713682		
2.54	3.07	2.89	17.8	51.04	45.42	34.91		313.1932639		
2.56	3.09	2.98	17.8	50.86	43.97	35.45		314.2076967		
2.55	3.05	2.92	18.17	50.86	43.79	35.81		312.1755213		
2.55	2.92	2.9	17.8	51.04	44.34	35.81		305.477215		
2.53	3.02	2.57	17.99	50.86	41.07	35.81		310.6426302		
2.53	3.02	2.95	17.43	51.23	42.7	34.72		310.6426302		
2.55	3.06	2.84	17.8	51.23	42.88	35.27		312.6848083		
2.56	3.05	2.7	17.99	50.86	44.15	35.45		312.1755213		
2.53	3.02	2.93	17.43	51.23	43.97	35.63		310.6426302		
2.55	3.07	2.92	17.8	51.04	43.43	35.81		313.1932639		
2.52	2.94	2.89	17.24	51.23	43.25	34.36		306.5172905		
2.43	2.94	2.83	17.43	51.23	42.7	34.91		306.5172905		
2.43	2.97	2.78	17.62	51.23	43.43	35.09		308.0707931		
2.4	2.91	2.7	17.43	51.23	43.97	35.27		304.9558415		
2.4	2.87	2.91	17.62	51.23	42.34	35.63		302.8613348		
2.38	2.94	2.79	17.43	51.23	43.25	35.09		306.5172905		
2.37	2.89	2.84	17.24	51.23	43.97	34.91		303.9104		
2.38	2.82	2.78	17.62	51.04	42.16	34.72		300.2225672		
2.36	2.87	2.79	17.43	51.23	42.7	34.18		302.8613348		
2.46	2.91	2.87	17.24	51.23	43.25	34.72		304.9558415		
2.42	2.92	2.81	17.62	51.23	43.97	34.18		305.477215		
2.51	2.87	2.81	17.43	51.23	43.61	34.18		302.8613348		
2.49	2.98	2.86	17.8	51.04	43.61	34.72		308.5868823		
2.49	2.97	2.94	17.43	51.23	43.97	34.54		308.0707931		
2.54	2.99	2.75	17.24	51.23	42.52	34.36		309.1021063		
2.53	3.03	2.9	17.62	51.04	43.43	34.91		311.1544364		
2.54	3.02	2.86	17.43	51.23	43.61	34.72		310.6426302		
2.55	3.04	2.92	18.17	50.86	41.8	35.45		311.6653987		
2.55	3.07	2.86	17.62	51.23	43.25	35.27		313.1932639		
2.54	3.08	2.83	17.43	51.23	43.97	35.45		313.700892		
2.57	3.02	3	17.99	51.04	42.7	35.09		310.6426302		
2.56	2.99	2.78	17.43	51.23	42.52	35.09		309.1021063		
2.55	3.12	3	18.17	50.68	44.7	35.09		315.7232101		
2.56	3.08	2.9	17.8	51.04	43.07	34.72		313.700892		
2.48	2.81	2.82	17.43	51.23	44.52	35.09		299.6920139		
2.48	3.04	2.86	18.17	50.86	43.97	34.72		311.6653987		
2.49	2.93	2.72	17.8	51.04	43.07	34.36		305.9976965		
2.53	2.98	3.07	17.99	50.86	43.07	35.99		308.5868823		
2.53	2.97	2.83	18.17	50.86	42.34	35.27		308.0707931		
2.53	3.09	2.82	17.62	51.04	43.79	36.17		314.2076967		
2.53	3	2.83	17.99	50.68	43.61	36.17		309.6164694		
2.53	3.09	2.93	17.99	51.04	44.7	35.27		314.2076967		
2.52	3.02	2.89	17.99	50.86	44.7	35.27		310.6426302		
2.52	2.96	2.84	18.17	50.86	43.43	35.09		307.5538344		
2.51	3.06	2.92	17.99	51.04	42.88	35.09		312.6848083		
2.54	3.01	2.64	18.17	50.86	42.52	35.27		310.1299759		
2.53	2.97	2.89	18.17	50.86	42.7	35.09		308.0707931		
2.52	2.97	2.79	17.99	50.86	44.88	35.63		308.0707931		
2.49	2.99	2.88	18.17	50.68	43.07	35.45		309.1021063		
2.5	3.06	2.67	17.8	51.04	43.97	35.81		312.6848083		
2.5	2.97	2.74	17.99	50.86	41.98	35.63		308.0707931		
2.53	3.03	2.91	18.17	50.86	43.79	35.09		311.1544364		
2.53	3.05	2.76	17.99	50.86	44.52	35.09		312.1755213		
2.53	3.04	2.7	18.17	50.68	43.25	34.91		311.6653987		
2.53	2.99	2.84	17.8	51.04	43.07	35.09		309.1021063		
2.55	3.13	2.85	17.99	50.86	42.7	35.09		316.2267608		
2.5	2.8	2.81	18.17	50.68	43.07	35.09		299.1605157		
2.54	3.05	2.76	17.99	51.04	43.61	35.09		312.1755213		
2.53	3.03	2.82	18.17	50.68	41.43	35.45		311.1544364		
2.51	3.02	2.89	17.62	51.23	44.15	35.09		310.6426302		
2.53	2.96	2.94	17.99	50.86	44.34	36.36		307.5538344		
2.5	2.95	2.67	18.17	50.86	43.97	36.17		307.0360017		
2.49	3	2.86	17.8	51.23	43.61	36.17		309.6164694		
2.51	2.86	3.02	17.99	50.86	42.52	35.81		302.3354315		
2.52	3	2.97	17.24	51.23	44.88	35.27		309.6164694		
2.57	3.05	2.87	17.62	51.04	43.61	35.27		312.1755213		
2.55	3.03	2.93	17.99	51.04	43.97	34.72		311.1544364		
2.54	3.06	3.02	17.43	51.23	40.16	34.72		312.6848083		
2.52	3.07	2.88	17.99	51.23	44.15	35.27		313.1932639		
2.55	3.06	2.77	17.43	51.23	43.79	34.54		312.6848083		
2.54	3.06	3.01	17.24	51.23	44.15	35.45		312.6848083		
2.55	3.08	2.96	17.43	51.23	43.25	35.45		313.700892		
2.53	3.09	2.81	17.43	51.41	42.7	35.45		314.2076967		
2.54	3.02	2.96	17.62	51.23	42.7	35.45		310.6426302		
2.53	3.1	3.04	17.43	51.23	43.43	35.09		314.713682		
2.54	3.05	2.93	17.43	51.23	43.79	34.91		312.1755213		
2.56	3.06	2.99	17.43	51.23	43.25	34.91		312.6848083		
2.55	3.08	2.86	17.24	51.23	43.61	34		313.700892		
2.54	3.04	2.79	17.62	51.23	42.16	34.54		311.6653987		
2.52	3.07	2.86	17.43	51.23	42.7	34		313.1932639		
2.53	3.04	3.01	17.43	51.23	44.34	34.72		311.6653987		
2.53	3.06	3	17.62	51.23	42.52	34.54		312.6848083		
2.52	3	2.87	17.43	51.23	42.88	34		309.6164694		
2.53	3.09	2.93	17.43	51.23	44.52	34.36		314.2076967		
2.51	3.03	2.92	17.62	51.23	44.34	34.91		311.1544364		
2.53	3.05	2.92	17.43	51.23	44.15	34.72		312.1755213		
2.51	3	2.88	17.62	51.04	43.61	35.09		309.6164694		
2.55	2.93	2.91	17.43	51.23	41.8	34.91		305.9976965		
2.55	3.06	2.87	17.43	51.23	44.88	34.91		312.6848083		
2.53	2.98	2.84	17.43	51.23	43.61	35.09		308.5868823		
2.49	2.94	2.97	17.24	51.23	43.07	35.09		306.5172905		
2.53	3.02	2.95	17.8	51.04	43.25	35.63		310.6426302		
2.5	2.98	2.87	17.43	51.23	43.61	35.09		308.5868823		
2.48	3	2.95	17.06	51.23	43.25	35.09		309.6164694		
2.49	3.02	2.88	17.62	51.23	42.88	35.09		310.6426302		
2.51	3.03	2.85	17.43	51.23	42.7	34.91		311.1544364		
2.54	3.05	2.89	17.99	51.04	43.79	34.54		312.1755213		
2.53	3.03	2.93	17.43	51.23	42.88	34.72		311.1544364		
2.55	3.07	2.97	17.24	50.86	42.7	34.91		313.1932639		
2.53	3.1	2.82	17.8	51.04	40.71	34.72		314.713682		
2.56	3.08	2.85	17.62	51.23	42.7	34.36		313.700892		
2.55	3.1	2.9	18.17	51.04	42.7	34.91		314.713682		
2.52	3.04	2.82	17.62	51.23	43.25	34.54		311.6653987		
2.51	2.99	2.98	18.36	50.68	42.52	34.72		309.1021063		
2.52	2.92	2.85	18.17	50.86	42.52	34.72		305.477215		
2.5	3.05	2.82	17.62	51.23	41.98	34.36		312.1755213		
2.52	3.03	2.71	18.17	50.68	42.88	35.63		311.1544364		
2.52	3.03	2.9	17.99	50.86	43.79	35.45		311.1544364		
2.5	2.94	2.93	18.17	50.86	43.97	35.63		306.5172905		
2.53	3.06	2.87	18.17	50.68	42.7	35.63		312.6848083		
2.53	3	2.77	17.99	51.04	43.79	35.09		309.6164694		
2.53	3.05	2.92	17.99	50.68	43.79	35.09		312.1755213		
2.51	3.07	2.88	18.17	50.86	43.07	34.54		313.1932639		
2.53	3	2.87	17.8	50.86	43.79	35.63		309.6164694		
2.52	2.94	2.55	17.99	50.68	43.61	35.63		306.5172905		
2.54	3.1	2.95	18.17	50.86	43.43	35.45		314.713682		
2.54	3.05	2.8	17.8	50.86	44.7	35.81		312.1755213		
2.49	3.01	2.86	18.17	50.68	42.88	35.45		310.1299759		
2.5	3	2.72	17.8	50.86	45.24	35.09		309.6164694		
2.47	3	2.8	17.99	50.68	44.15	34.91		309.6164694		
2.5	3.02	2.96	18.17	50.68	42.52	34.18		310.6426302		
2.51	3	2.72	17.99	50.68	43.07	35.63		309.6164694		
2.49	2.96	2.84	18.17	50.5	44.52	35.27		307.5538344		
2.5	2.95	2.79	17.8	50.86	43.07	35.27		307.0360017		
2.5	2.98	2.86	17.99	50.86	41.98	35.45		308.5868823		
2.5	3.04	2.86	18.17	50.68	43.25	34		311.6653987		
2.49	3.01	2.79	17.99	50.86	43.79	34.91		310.1299759		
2.51	2.95	2.86	17.99	50.68	42.7	35.27		307.0360017		
2.5	3.03	2.85	17.62	51.23	43.97	35.45		311.1544364		
2.52	2.95	2.92	17.99	50.86	44.15	35.81		307.0360017		
2.51	3.04	2.87	18.17	51.23	41.8	34.72		311.6653987		
2.52	3.01	2.86	17.62	51.04	41.98	34.72		310.1299759		
2.56	3.03	2.82	17.99	50.86	43.79	34.91		311.1544364		
2.51	2.95	2.83	17.43	51.23	43.61	35.63		307.0360017		
2.49	2.97	2.75	17.8	50.86	43.25	35.81		308.0707931		
2.52	3.02	2.82	17.24	51.23	42.88	34.72		310.6426302		
2.53	3.04	2.91	17.43	51.23	41.25	34.72		311.6653987		
2.54	2.8	2.94	17.99	50.86	43.61	34.91		299.1605157		
2.53	3.05	2.91	17.24	51.23	42.52	34.72		312.1755213		
2.49	2.95	2.84	17.62	51.23	42.52	35.27		307.0360017		
2.5	2.89	2.87	17.43	51.23	42.88	35.27		303.9104		
2.48	2.99	2.89	17.43	51.23	44.15	35.27		309.1021063		
2.47	2.9	2.64	17.8	51.04	41.25	35.27		304.4335713		
2.48	3	2.84	17.24	51.23	43.43	34.36		309.6164694		
2.49	2.97	2.77	17.62	51.04	43.97	34.72		308.0707931		
2.5	2.99	2.76	17.24	51.23	42.7	35.45		309.1021063		
2.49	2.96	2.88	17.24	51.23	44.15	35.09		307.5538344		
2.48	2.94	2.85	17.99	51.04	42.88	35.63		306.5172905		
2.49	2.98	2.84	17.24	51.23	42.88	34		308.5868823		
2.49	3	2.83	17.43	51.04	42.52	34.91		309.6164694		
2.48	3.01	2.89	17.62	51.23	43.97	35.09		310.1299759		
2.46	2.95	2.88	17.43	51.23	42.52	35.63		307.0360017		
2.47	3	2.9	17.8	51.04	43.07	34.54		309.6164694		
2.49	2.99	2.83	17.43	51.23	41.8	34.54		309.1021063		
2.48	3.07	2.83	17.43	51.23	43.79	34.36		313.1932639		
2.48	2.92	2.82	17.62	51.23	42.88	34.91		305.477215		
2.49	2.96	2.78	17.24	51.23	43.79	35.09		307.5538344		
2.51	2.85	2.76	17.62	51.04	42.88	34.91		301.8086079		
2.55	3	2.99	17.43	51.23	43.07	34.91		309.6164694		
2.52	3.02	2.94	17.43	51.23	44.15	35.09		310.6426302		
2.55	2.91	2.92	17.43	51.23	42.16	34.36		304.9558415		
2.53	3	2.96	17.24	51.23	42.52	34.72		309.6164694		
2.54	3.05	2.78	17.62	51.04	42.16	34.72		312.1755213		
2.54	2.99	2.99	17.43	51.23	44.34	34		309.1021063		
2.51	3.03	3.05	17.62	51.23	43.07	34.72		311.1544364		
2.51	3	2.82	17.62	51.23	42.88	34.36		309.6164694		
2.49	3.02	2.78	17.43	51.23	44.88	34.91		310.6426302		
2.49	3.02	2.74	17.8	51.04	42.52	35.63		310.6426302		
2.46	2.86	2.86	17.43	51.23	43.25	35.63		302.3354315		
2.51	3.03	2.79	17.24	51.23	43.43	35.63		311.1544364		
2.51	2.88	2.71	17.8	51.04	42.16	35.45		303.3863227		
2.51	3.01	2.95	17.43	51.23	42.7	34.91		310.1299759		
2.51	3.04	2.97	18.17	50.68	44.15	35.09		311.6653987		
2.54	3.08	2.87	17.62	51.04	42.52	34.72		313.700892		
2.57	3.09	2.89	17.43	51.23	44.15	34.72		314.2076967		
2.58	3.12	2.97	18.17	50.86	43.43	34.54		315.7232101		
2.53	3.12	2.98	17.43	51.04	43.79	34.18		315.7232101		
2.53	3.05	2.95	18.36	50.68	43.79	35.09		312.1755213		
2.52	2.99	2.98	17.8	50.86	42.88	35.27		309.1021063		
2.49	3.04	2.92	17.43	51.23	43.25	34.72		311.6653987		
2.46	2.94	2.71	18.36	50.68	43.25	35.63		306.5172905		
2.49	3.02	2.75	17.62	51.04	42.88	35.45		310.6426302		
2.49	3.03	2.89	18.36	50.68	42.34	35.63		311.1544364		
2.45	2.93	2.92	17.99	50.86	42.7	35.63		305.9976965		
2.47	2.88	2.76	17.43	51.04	42.16	35.63		303.3863227		
2.47	2.98	2.93	18.36	50.68	43.07	35.45		308.5868823		
2.45	2.92	2.92	17.62	51.04	43.25	35.27		305.477215		
2.5	3.02	2.84	17.99	50.68	44.15	35.63		310.6426302		
2.51	3.04	2.87	17.8	50.86	41.98	35.27		311.6653987		
2.54	3.01	2.76	17.62	50.68	42.88	35.63		310.1299759		
2.55	3.1	2.81	17.99	50.68	41.25	35.27		314.713682		
2.55	3.07	2.99	17.62	51.04	44.15	35.27		313.1932639		
2.57	3.04	2.74	18.36	50.68	42.88	35.63		311.6653987		
2.55	3.07	3.02	17.8	50.86	41.98	35.45		313.1932639		
2.54	3.04	2.92	18.17	50.68	42.16	35.99		311.6653987		
2.54	3.02	2.95	18.17	50.68	43.07	35.45		310.6426302		
2.52	3.06	2.92	17.62	51.04	43.07	34.54		312.6848083		
2.54	3	2.95	18.17	50.68	42.52	35.09		309.6164694		
2.54	3.07	2.75	17.99	50.86	43.61	34.36		313.1932639		
2.53	3.07	2.99	17.99	50.68	43.79	35.09		313.1932639		
2.55	3.08	2.93	18.36	50.68	43.43	35.27		313.700892		
2.53	2.98	2.91	17.99	50.86	44.52	35.45		308.5868823		
2.53	3.06	2.74	17.99	50.68	41.61	35.81		312.6848083		
2.54	3.01	2.87	18.17	50.68	42.7	35.63		310.1299759		
2.55	3.03	2.9	18.17	50.86	42.52	36.17		311.1544364		
2.54	3.09	2.92	18.17	50.68	41.98	35.45		314.2076967		
2.55	3	3.01	17.99	50.68	44.15	34.91		309.6164694		
2.52	2.97	2.86	17.99	50.68	42.88	34.91		308.0707931		
2.5	2.92	2.92	18.17	50.68	42.52	35.09		305.477215		
2.51	3.01	2.85	17.8	50.86	43.79	35.09		310.1299759		
2.53	3.05	2.91	17.99	50.68	44.88	35.81		312.1755213		
2.51	2.92	2.72	18.17	50.68	43.61	35.45		305.477215		
2.52	2.87	3	17.8	50.86	42.88	35.45		302.8613348		
2.52	3.11	2.83	17.99	50.68	41.43	34.91		315.2188518		
2.54	2.97	2.93	17.43	51.04	42.88	34.91		308.0707931		
2.53	3.08	2.85	17.8	50.86	44.15	35.45		313.700892		
2.51	2.9	2.8	18.17	50.68	44.88	35.45		304.4335713		
2.49	2.89	2.89	17.8	51.04	43.25	34.91		303.9104		
2.52	3.03	2.88	17.99	50.86	43.07	35.09		311.1544364		
2.52	3.02	2.67	17.43	51.23	43.43	34.91		310.6426302		
2.55	3.07	2.7	17.99	51.04	41.98	36.17		313.1932639		
2.56	3.01	2.97	17.43	51.23	43.07	35.09		310.1299759		
2.56	3.13	2.97	17.43	51.23	43.61	34.54		316.2267608		
2.56	2.96	2.88	17.99	50.86	43.07	35.63		307.5538344		
2.55	3.04	2.85	17.24	51.23	43.25	35.09		311.6653987		
2.5	3.01	2.88	17.8	51.04	43.61	34.91		310.1299759		
2.5	3.04	2.89	17.43	51.23	43.97	34.72		311.6653987		
2.48	3	2.79	17.43	51.23	43.97	34.54		309.6164694		
2.49	2.94	2.88	17.99	50.86	44.34	35.63		306.5172905		
2.5	3.05	2.81	17.24	50.68	44.34	35.45		312.1755213		
2.5	3.07	2.96	17.62	51.04	43.97	35.63		313.1932639		
2.52	3.06	2.86	17.43	51.23	44.7	35.09		312.6848083		
2.5	3.02	2.92	17.24	51.23	44.52	34.36		310.6426302		
